0.067803000,0
0.084815000,1
0.084354000,2
0.085112000,3
0.085071000,4
0.051422000,0
0.067984000,1
0.053789000,2
0.054621000,3
0.052687000,4
0.053459000,4
0.070486000,0
0.070769000,2
0.070750000,3
0.070978000,1
0.040580000,0
0.048318000,4
0.049050000,1
0.053468000,2
0.085618000,3
0.041605000,0
0.042665000,4
0.051908000,1
0.044470000,2
0.084864000,0
0.050654000,3
0.048681000,4
0.062551000,2
0.062535000,1
0.039594000,3
0.041168000,0
0.078985000,4
0.060051000,2
0.066852000,1
0.090561000,0
0.079815000,3
0.064588000,2
0.064577000,4
0.078272000,1
0.077472000,3
0.080747000,2
0.082038000,0
0.082946000,4
0.055891000,1
0.066876000,3
0.041810000,2
0.078434000,0
0.105330000,4
0.115687000,1
0.040505000,3
0.071404000,1
0.041622000,1
0.039703000,1
0.052557000,1
0.053599000,1
0.039043000,1
0.052706000,1
0.041605000,1
0.060661000,1
0.069777000,1
0.058669000,1
0.052419000,1
0.039447000,1
0.039553000,1
0.060756000,1
0.058701000,1
0.041727000,1
0.047749000,1
0.052554000,1
0.039775000,1
0.049610000,1
0.058543000,1
0.060642000,2
0.082295000,4
0.086895000,0
0.087579000,1
0.097334000,3
0.080404000,2
0.084934000,4
0.080888000,0
0.049374000,3
0.068122000,1
0.041576000,0
0.041530000,1
0.068015000,4
0.067826000,2
0.067978000,3
0.079616000,1
0.079537000,0
0.079322000,0
0.079404000,1
0.052839000,4
0.052601000,2
0.052661000,3
0.052516000,4
0.052407000,3
0.052378000,2
0.079653000,2
0.079606000,4
0.079516000,0
0.079557000,3
0.087664000,1
0.091428000,2
0.091358000,4
0.091421000,3
0.091163000,0
0.091089000,2
0.090955000,3
0.093725000,4
0.093647000,0
0.093543000,2
0.093257000,0
0.093230000,4
0.093499000,3
0.076571000,1
0.076312000,1
0.076500000,1
0.079610000,4
0.079547000,0
0.079539000,2
0.092350000,3
0.080495000,1
0.090622000,0
0.090617000,2
0.090562000,4
0.090195000,2
0.090063000,4
0.090160000,0
0.089880000,2
0.090457000,4
0.090616000,0
0.090224000,2
0.090116000,0
0.090866000,4
0.091619000,0
0.091571000,2
0.092504000,4
0.084732000,1
0.093699000,3
0.093410000,3
0.093373000,1
0.117391000,1
0.117367000,3
0.116888000,3
0.116843000,1
0.116502000,3
0.116374000,1
0.040004000,0
0.039888000,2
0.039772000,4
0.033813000,1
0.052784000,3
0.079540000,2
0.079521000,4
0.090538000,0
0.090402000,1
0.091317000,3
0.102898000,2
0.101035000,2
0.102865000,4
0.100892000,4
0.100786000,2
0.092058000,1
0.120756000,0
0.120270000,0
0.120329000,1
0.129081000,1
0.129070000,0
0.129048000,3
0.128833000,0
0.128780000,1
0.128438000,0
0.128560000,3
0.127965000,0
0.128270000,1
0.130922000,3
0.130742000,1
0.130459000,0
0.141355000,4
0.141208000,2
0.132266000,3
0.131787000,0
0.132230000,1
0.131667000,1
0.157720000,3
0.157307000,3
0.157020000,3
0.156617000,3
0.068719000,2
0.068629000,4
0.069220000,1
0.069127000,2
0.069025000,4
0.070852000,2
0.070641000,2
0.071221000,4
0.044522000,0
0.044317000,1
0.044257000,0
0.044883000,1
0.044771000,0
0.044650000,3
0.043817000,3
0.043738000,0
0.043681000,1
0.042009000,3
0.054111000,3
0.077693000,2
0.077828000,3
0.077511000,1
0.078068000,4
0.078292000,0
0.078694000,0
0.079667000,3
0.079445000,0
0.088382000,3
0.088146000,0
0.088160000,1
0.088083000,4
0.088043000,2
0.090979000,3
0.090644000,4
0.090772000,0
0.099928000,1
0.118640000,2
0.117884000,3
0.117239000,4
0.117361000,1
0.117122000,2
0.118005000,0
0.118118000,0
0.118056000,3
0.129546000,4
0.129294000,0
0.129271000,2
0.130367000,1
0.129999000,3
0.154773000,1
0.155638000,0
0.155723000,4
0.155523000,2
0.155399000,3
0.155827000,1
0.156730000,0
0.156709000,4
0.156463000,2
0.157473000,3
0.157055000,1
0.160031000,0
0.159881000,4
0.159634000,2
0.159982000,4
0.159834000,2
0.160354000,1
0.165316000,4
0.165143000,2
0.165807000,1
0.166056000,1
0.193766000,4
0.193647000,2
0.195231000,2
0.195212000,4
0.203996000,2
0.206722000,0
0.203854000,4
0.206916000,3
0.206619000,2
0.208460000,4
0.229374000,2
0.230208000,4
0.150612000,1
0.160760000,0
0.159841000,3
0.150545000,4
0.150446000,2
0.159741000,0
0.147968000,3
0.150626000,0
0.147846000,4
0.156616000,0
0.129667000,2
0.129507000,4
0.148625000,1
0.130692000,3
0.130174000,0
0.130366000,1
0.171055000,4
0.170769000,2
0.171148000,1
0.171757000,3
0.171620000,0
0.173081000,2
0.173240000,3
0.162677000,4
0.162629000,0
0.175499000,2
0.176000000,1
0.176911000,3
0.152571000,1
0.152874000,0
0.154636000,4
0.155547000,2
0.156388000,3
0.156921000,1
0.155870000,0
0.157691000,4
0.158473000,2
0.159919000,3
0.159775000,1
0.157796000,0
0.159655000,4
0.161549000,2
0.160873000,4
0.161799000,2
0.178701000,1
0.172756000,4
0.172649000,2
0.177652000,1
0.177080000,1
0.148885000,4
0.148771000,2
0.147054000,2
0.151765000,4
0.143805000,2
0.143780000,0
0.143831000,4
0.143718000,3
0.143529000,4
0.141075000,2
0.138966000,4
0.118646000,2
0.117814000,4
0.119021000,1
0.119669000,0
0.129584000,2
0.129574000,4
0.129623000,3
0.130332000,0
0.131797000,0
0.131917000,4
0.132170000,3
0.124875000,0
0.123891000,2
0.123797000,4
0.133493000,3
0.124641000,2
0.124730000,1
0.124922000,3
0.126864000,0
0.135818000,1
0.135614000,0
0.094866000,4
0.094749000,2
0.097477000,1
0.099956000,3
0.100826000,0
0.099896000,2
0.100786000,3
0.099858000,4
0.100093000,0
0.086960000,2
0.086187000,1
0.085922000,3
0.084946000,1
0.088890000,0
0.086002000,2
0.086859000,4
0.085910000,3
0.087785000,0
0.088041000,1
0.082028000,0
0.085930000,4
0.084881000,2
0.083957000,3
0.083829000,1
0.081902000,4
0.079913000,2
0.080795000,4
0.080888000,2
0.064658000,1
0.065553000,4
0.066500000,2
0.063686000,1
0.063513000,4
0.064379000,2
0.065311000,1
0.066128000,2
0.071974000,4
0.070939000,2
0.070806000,0
0.070559000,4
0.070437000,3
0.070307000,2
0.070187000,4
0.077922000,2
0.077848000,4
0.077499000,4
0.075935000,0
0.066201000,2
0.066052000,4
0.065461000,0
0.077590000,1
0.063760000,0
0.063679000,4
0.064517000,3
0.064856000,0
0.065751000,2
0.066668000,4
0.075403000,4
0.074928000,3
0.074790000,2
0.077615000,1
0.078438000,2
0.078940000,3
0.080673000,3
0.078858000,0
0.071694000,1
0.071585000,0
0.072525000,4
0.072428000,2
0.072339000,0
0.069967000,1
0.066975000,3
0.066976000,0
0.065950000,2
0.064880000,3
0.065741000,4
0.073590000,0
0.073474000,2
0.073702000,1
0.068191000,0
0.073244000,3
0.068113000,2
0.073084000,1
0.076783000,4
0.076001000,3
0.073803000,0
0.073762000,1
0.075645000,4
0.076532000,0
0.076505000,2
0.076107000,3
0.076736000,1
0.086918000,4
0.086809000,2
0.085960000,4
0.084842000,2
0.083817000,4
0.084785000,1
0.082817000,2
0.083832000,1
0.083877000,4
0.083020000,2
0.083913000,1
0.082903000,2
0.075795000,4
0.075757000,0
0.075715000,2
0.078977000,4
0.078788000,3
0.078744000,2
0.081121000,4
0.073808000,2
0.073700000,4
0.073546000,0
0.078400000,2
0.078370000,4
0.079050000,2
0.079141000,0
0.078921000,4
0.078867000,0
0.079874000,1
0.079492000,4
0.079448000,0
0.080119000,4
0.079891000,3
0.078932000,0
0.085970000,2
0.084988000,4
0.075764000,4
0.076541000,2
0.076685000,3
0.073057000,2
0.074061000,1
0.072850000,3
0.070879000,3
0.080766000,0
0.080393000,3
0.078909000,1
0.078758000,0
0.078541000,4
0.078499000,2
0.078345000,0
0.078333000,4
0.078248000,1
0.078544000,3
0.079331000,2
0.079153000,1
0.079834000,0
0.081739000,2
0.081751000,3
0.092501000,0
0.092423000,3
0.093254000,2
0.093939000,4
0.094612000,3
0.094361000,4
0.088805000,0
0.089698000,2
0.090521000,1
0.095479000,2
0.095445000,0
0.095293000,3
0.095130000,2
0.095092000,1
0.096243000,0
0.096127000,3
0.095896000,1
0.095869000,2
0.100293000,0
0.099921000,1
0.093689000,4
0.092961000,0
0.093450000,4
0.093602000,3
0.093566000,0
0.091981000,4
0.094233000,3
0.094764000,1
0.099638000,4
0.099894000,0
0.099771000,2
0.099594000,0
0.099332000,2
0.100697000,3
0.099894000,1
0.093717000,4
0.093559000,2
0.092996000,4
0.101826000,2
0.101735000,4
0.101987000,1
0.101562000,2
0.101457000,4
0.103235000,2
0.105106000,4
0.104869000,2
0.104732000,4
0.104817000,2
0.107888000,1
0.107793000,4
0.108108000,2
0.107911000,4
0.106302000,1
0.106212000,2
0.109040000,4
0.108885000,0
0.108911000,2
0.105746000,4
0.105302000,2
0.105234000,0
0.106034000,4
0.106308000,3
0.107012000,2
0.107046000,3
0.107700000,4
0.108105000,2
0.106832000,4
0.108757000,2
0.109618000,4
0.110570000,0
0.111165000,0
0.108965000,2
0.108866000,4
0.117072000,2
0.116938000,0
0.116803000,2
0.116817000,4
0.116720000,0
0.120889000,1
0.120927000,4
0.120794000,0
0.124352000,0
0.124657000,1
0.125851000,4
0.126661000,0
0.135773000,3
0.127095000,4
0.126773000,2
0.127447000,2
0.127490000,3
0.134170000,2
0.134435000,1
0.133792000,3
0.124857000,0
0.125744000,3
0.128687000,1
0.128236000,4
0.129070000,2
0.130024000,0
0.130882000,3
0.132715000,4
0.133655000,0
0.133683000,1
0.135487000,3
0.136352000,4
0.136829000,2
0.145711000,1
0.146596000,1
0.146096000,0
0.145864000,2
0.145811000,3
0.134876000,0
0.134750000,3
0.133954000,2
0.139820000,4
0.138881000,4
0.138968000,3
0.138826000,0
0.137870000,2
0.138969000,1
0.134681000,2
0.134634000,3
0.134599000,0
0.144536000,0
0.145374000,1
0.144495000,3
0.145294000,1
0.148269000,2
0.147805000,2
0.148065000,3
0.147764000,3
0.143747000,0
0.147468000,3
0.145625000,1
0.145024000,4
0.144891000,0
0.144866000,3
0.144728000,4
0.144641000,0
0.144036000,0
0.143983000,3
0.143966000,4
0.151747000,0
0.143998000,4
0.151036000,1
0.151612000,3
0.143044000,0
0.143991000,2
0.143870000,0
0.143649000,2
0.144004000,3
0.146007000,4
0.151045000,1
0.145930000,2
0.145811000,4
0.145575000,2
0.136646000,4
0.137580000,2
0.137342000,1
0.137277000,2
0.138089000,4
0.138861000,2
0.137821000,4
0.139720000,2
0.140417000,4
0.141379000,2
0.136775000,1
0.137661000,4
0.138443000,2
0.148289000,1
0.149112000,4
0.149131000,2
0.144685000,4
0.145601000,0
0.145524000,2
0.146441000,4
0.146106000,0
0.145884000,3
0.146842000,4
0.146749000,2
0.149252000,4
0.148787000,2
0.149617000,3
0.151443000,2
0.150947000,4
0.150891000,2
0.151825000,4
0.160667000,4
0.159868000,2
0.157070000,0
0.158946000,4
0.155865000,2
0.160768000,4
0.151662000,2
0.151477000,4
0.151602000,0
0.151405000,2
0.155140000,0
0.152719000,0
0.148887000,0
0.153827000,1
0.153709000,4
0.149759000,1
0.153944000,4
0.154918000,0
0.145791000,2
0.145777000,4
0.146361000,4
0.146804000,3
0.146162000,2
0.147085000,4
0.147795000,3
0.148790000,2
0.142691000,2
0.144603000,1
0.154510000,3
0.160019000,0
0.155625000,4
0.159046000,3
0.156689000,1
0.155867000,2
0.155934000,0
0.156023000,3
0.154864000,4
0.164064000,0
0.164001000,1
0.162078000,3
0.163895000,4
0.164029000,2
0.154994000,1
0.153919000,1
0.153821000,0
0.152029000,2
0.151968000,3
0.158976000,0
0.158737000,2
0.151924000,4
0.158794000,3
0.151631000,4
0.152746000,3
0.150962000,0
0.151731000,2
0.150692000,1
0.151959000,2
0.151925000,3
0.153737000,0
0.142861000,0
0.144548000,1
0.145484000,3
0.145858000,1
0.143746000,2
0.148780000,3
0.148667000,0
0.149598000,3
0.150964000,2
0.150978000,3
0.151865000,1
0.152733000,4
0.152660000,0
0.153592000,3
0.155523000,4
0.155385000,0
0.156237000,3
0.158099000,4
0.157995000,0
0.152741000,0
0.154714000,4
0.156603000,1
0.156476000,3
0.157418000,0
0.157885000,2
0.157805000,0
0.159454000,2
0.160866000,3
0.153583000,4
0.154288000,1
0.163273000,2
0.163111000,4
0.162931000,2
0.162880000,1
0.162858000,4
0.167652000,2
0.160145000,2
0.167090000,4
0.164067000,4
0.161142000,4
0.160766000,1
0.168040000,4
0.167003000,2
0.156029000,4
0.155953000,2
0.156881000,1
0.155082000,0
0.156103000,4
0.154947000,2
0.154826000,4
0.155745000,0
0.156667000,3
0.157848000,4
0.158705000,2
0.156780000,4
0.157703000,2
0.158917000,3
0.157882000,2
0.157981000,4
0.167022000,2
0.166075000,4
0.156803000,4
0.157009000,2
0.156975000,0
0.156916000,4
0.156646000,0
0.156003000,2
0.151589000,4
0.159656000,2
0.160548000,4
0.161515000,0
0.162262000,2
0.158959000,0
0.157008000,0
0.157799000,0
0.156961000,4
0.157009000,1
0.161987000,4
0.159975000,0
0.167750000,1
0.160777000,4
0.160838000,2
0.161023000,4
0.169840000,3
0.169765000,2
0.172003000,4
0.170006000,2
0.169069000,2
0.171968000,3
0.171014000,1
0.154795000,0
0.154719000,4
0.161550000,3
0.154837000,2
0.155630000,3
0.164025000,1
0.163041000,0
0.162033000,4
0.162909000,3
0.151702000,0
0.151591000,1
0.160530000,3
0.158058000,4
0.165833000,2
0.180797000,1
0.180642000,0
0.180485000,3
0.180366000,1
0.180309000,2
0.173713000,0
0.173628000,2
0.174476000,4
0.184331000,3
0.184104000,4
0.185878000,3
0.185744000,0
0.187024000,2
0.187021000,1
0.184870000,2
0.190822000,3
0.190055000,0
0.189842000,0
0.189024000,1
0.186071000,2
0.188024000,3
0.187991000,1
0.182706000,3
0.183739000,0
0.182875000,3
0.182314000,2
0.185929000,3
0.184707000,1
0.185904000,4
0.185812000,0
0.185752000,3
0.184800000,4
0.186696000,0
0.186742000,3
0.187921000,4
0.196869000,0
0.195016000,0
0.192925000,4
0.194816000,1
0.194846000,0
0.193841000,2
0.193765000,0
0.196562000,3
0.192962000,2
0.193896000,3
0.195733000,4
0.207141000,1
0.198000000,2
0.197936000,4
0.197799000,1
0.197609000,2
0.197539000,4
0.201744000,2
0.201523000,4
0.201347000,2
0.204216000,4
0.203952000,2
0.203832000,4
0.204323000,1
0.203870000,2
0.203525000,2
0.196785000,4
0.196703000,2
0.196526000,4
0.198467000,1
0.239885000,3
0.217321000,2
0.216859000,0
0.216785000,4
0.216711000,2
0.216073000,4
0.215064000,0
0.214012000,3
0.211967000,4
0.211981000,2
0.212034000,4
0.211027000,2
0.212045000,3
0.211958000,2
0.212879000,4
0.202833000,2
0.203669000,4
0.205357000,4
0.207772000,2
0.208723000,0
0.208673000,4
